5.300000000000000000e+01,2.770000000000000000e+02
5.500000000000000000e+01,3.000000000000000000e+02
5.700000000000000000e+01,3.400000000000000000e+02
6.200000000000000000e+01,3.670000000000000000e+02
7.000000000000000000e+01,4.000000000000000000e+02
8.300000000000000000e+01,4.310000000000000000e+02
1.040000000000000000e+02,4.580000000000000000e+02
1.360000000000000000e+02,4.790000000000000000e+02
1.970000000000000000e+02,4.920000000000000000e+02
2.550000000000000000e+02,4.810000000000000000e+02
2.870000000000000000e+02,4.620000000000000000e+02
3.090000000000000000e+02,4.430000000000000000e+02
3.230000000000000000e+02,4.110000000000000000e+02
3.310000000000000000e+02,3.710000000000000000e+02
3.320000000000000000e+02,3.440000000000000000e+02
3.330000000000000000e+02,3.080000000000000000e+02
3.330000000000000000e+02,2.760000000000000000e+02
7.900000000000000000e+01,2.400000000000000000e+02
9.800000000000000000e+01,2.230000000000000000e+02
1.170000000000000000e+02,2.170000000000000000e+02
1.450000000000000000e+02,2.190000000000000000e+02
1.640000000000000000e+02,2.230000000000000000e+02
2.250000000000000000e+02,2.250000000000000000e+02
2.490000000000000000e+02,2.190000000000000000e+02
2.660000000000000000e+02,2.150000000000000000e+02
2.840000000000000000e+02,2.150000000000000000e+02
3.060000000000000000e+02,2.260000000000000000e+02
2.000000000000000000e+02,2.520000000000000000e+02
2.000000000000000000e+02,2.700000000000000000e+02
2.000000000000000000e+02,2.880000000000000000e+02
2.030000000000000000e+02,3.100000000000000000e+02
1.720000000000000000e+02,3.300000000000000000e+02
1.900000000000000000e+02,3.310000000000000000e+02
2.020000000000000000e+02,3.370000000000000000e+02
2.190000000000000000e+02,3.290000000000000000e+02
2.270000000000000000e+02,3.270000000000000000e+02
1.070000000000000000e+02,2.610000000000000000e+02
1.180000000000000000e+02,2.480000000000000000e+02
1.410000000000000000e+02,2.460000000000000000e+02
1.620000000000000000e+02,2.600000000000000000e+02
1.470000000000000000e+02,2.680000000000000000e+02
1.220000000000000000e+02,2.680000000000000000e+02
2.320000000000000000e+02,2.590000000000000000e+02
2.510000000000000000e+02,2.470000000000000000e+02
2.720000000000000000e+02,2.460000000000000000e+02
2.900000000000000000e+02,2.580000000000000000e+02
2.760000000000000000e+02,2.670000000000000000e+02
2.510000000000000000e+02,2.680000000000000000e+02
1.520000000000000000e+02,3.990000000000000000e+02
1.740000000000000000e+02,3.870000000000000000e+02
1.820000000000000000e+02,3.790000000000000000e+02
2.040000000000000000e+02,3.840000000000000000e+02
2.240000000000000000e+02,3.790000000000000000e+02
2.410000000000000000e+02,3.850000000000000000e+02
2.590000000000000000e+02,3.970000000000000000e+02
2.490000000000000000e+02,4.040000000000000000e+02
2.320000000000000000e+02,4.110000000000000000e+02
2.100000000000000000e+02,4.080000000000000000e+02
1.830000000000000000e+02,4.100000000000000000e+02
1.640000000000000000e+02,4.090000000000000000e+02
1.710000000000000000e+02,3.970000000000000000e+02
1.860000000000000000e+02,3.960000000000000000e+02
2.010000000000000000e+02,3.970000000000000000e+02
2.230000000000000000e+02,3.950000000000000000e+02
2.380000000000000000e+02,3.960000000000000000e+02
