5.800000000000000000e+01,2.760000000000000000e+02
5.700000000000000000e+01,3.000000000000000000e+02
5.600000000000000000e+01,3.360000000000000000e+02
6.300000000000000000e+01,3.730000000000000000e+02
7.100000000000000000e+01,4.040000000000000000e+02
8.800000000000000000e+01,4.310000000000000000e+02
1.090000000000000000e+02,4.530000000000000000e+02
1.390000000000000000e+02,4.730000000000000000e+02
2.020000000000000000e+02,4.940000000000000000e+02
2.630000000000000000e+02,4.770000000000000000e+02
2.990000000000000000e+02,4.500000000000000000e+02
3.190000000000000000e+02,4.300000000000000000e+02
3.260000000000000000e+02,4.040000000000000000e+02
3.300000000000000000e+02,3.720000000000000000e+02
3.350000000000000000e+02,3.410000000000000000e+02
3.350000000000000000e+02,3.000000000000000000e+02
3.330000000000000000e+02,2.610000000000000000e+02
8.200000000000000000e+01,2.360000000000000000e+02
9.600000000000000000e+01,2.230000000000000000e+02
1.200000000000000000e+02,2.150000000000000000e+02
1.450000000000000000e+02,2.140000000000000000e+02
1.630000000000000000e+02,2.230000000000000000e+02
2.210000000000000000e+02,2.260000000000000000e+02
2.390000000000000000e+02,2.160000000000000000e+02
2.680000000000000000e+02,2.110000000000000000e+02
2.900000000000000000e+02,2.140000000000000000e+02
3.090000000000000000e+02,2.250000000000000000e+02
2.010000000000000000e+02,2.540000000000000000e+02
2.000000000000000000e+02,2.760000000000000000e+02
2.010000000000000000e+02,2.990000000000000000e+02
2.040000000000000000e+02,3.150000000000000000e+02
1.740000000000000000e+02,3.360000000000000000e+02
1.880000000000000000e+02,3.370000000000000000e+02
2.010000000000000000e+02,3.380000000000000000e+02
2.200000000000000000e+02,3.360000000000000000e+02
2.380000000000000000e+02,3.290000000000000000e+02
1.000000000000000000e+02,2.640000000000000000e+02
1.140000000000000000e+02,2.500000000000000000e+02
1.330000000000000000e+02,2.430000000000000000e+02
1.610000000000000000e+02,2.580000000000000000e+02
1.460000000000000000e+02,2.670000000000000000e+02
1.230000000000000000e+02,2.680000000000000000e+02
2.370000000000000000e+02,2.590000000000000000e+02
2.530000000000000000e+02,2.470000000000000000e+02
2.760000000000000000e+02,2.450000000000000000e+02
2.960000000000000000e+02,2.620000000000000000e+02
2.770000000000000000e+02,2.690000000000000000e+02
2.540000000000000000e+02,2.680000000000000000e+02
1.550000000000000000e+02,3.960000000000000000e+02
1.700000000000000000e+02,3.870000000000000000e+02
1.900000000000000000e+02,3.780000000000000000e+02
2.030000000000000000e+02,3.810000000000000000e+02
2.210000000000000000e+02,3.750000000000000000e+02
2.380000000000000000e+02,3.810000000000000000e+02
2.610000000000000000e+02,3.920000000000000000e+02
2.390000000000000000e+02,4.030000000000000000e+02
2.260000000000000000e+02,4.080000000000000000e+02
2.070000000000000000e+02,4.050000000000000000e+02
1.860000000000000000e+02,4.070000000000000000e+02
1.710000000000000000e+02,4.060000000000000000e+02
1.710000000000000000e+02,3.940000000000000000e+02
1.840000000000000000e+02,3.940000000000000000e+02
2.010000000000000000e+02,3.920000000000000000e+02
2.200000000000000000e+02,3.910000000000000000e+02
2.380000000000000000e+02,3.950000000000000000e+02
