1.390000000000000000e+02,2.160000000000000000e+02
2.020000000000000000e+02,4.770000000000000000e+02
2.220000000000000000e+02,3.330000000000000000e+02
2.590000000000000000e+02,2.130000000000000000e+02
1.830000000000000000e+02,3.440000000000000000e+02
2.340000000000000000e+02,3.890000000000000000e+02
2.710000000000000000e+02,2.440000000000000000e+02
7.500000000000000000e+01,4.120000000000000000e+02
1.990000000000000000e+02,3.170000000000000000e+02
1.230000000000000000e+02,2.450000000000000000e+02
4.300000000000000000e+01,2.920000000000000000e+02
1.990000000000000000e+02,3.440000000000000000e+02
2.660000000000000000e+02,4.650000000000000000e+02
1.620000000000000000e+02,2.280000000000000000e+02
1.190000000000000000e+02,2.650000000000000000e+02
1.340000000000000000e+02,2.680000000000000000e+02
1.820000000000000000e+02,3.930000000000000000e+02
2.380000000000000000e+02,4.800000000000000000e+02
1.740000000000000000e+02,4.040000000000000000e+02
2.350000000000000000e+02,2.160000000000000000e+02
2.150000000000000000e+02,3.800000000000000000e+02
2.830000000000000000e+02,2.120000000000000000e+02
1.700000000000000000e+02,3.310000000000000000e+02
2.580000000000000000e+02,3.920000000000000000e+02
1.620000000000000000e+02,2.590000000000000000e+02
1.860000000000000000e+02,4.080000000000000000e+02
3.030000000000000000e+02,2.230000000000000000e+02
1.980000000000000000e+02,2.910000000000000000e+02
6.200000000000000000e+01,3.790000000000000000e+02
9.800000000000000000e+01,2.220000000000000000e+02
2.460000000000000000e+02,3.840000000000000000e+02
1.620000000000000000e+02,4.800000000000000000e+02
9.800000000000000000e+01,2.600000000000000000e+02
2.950000000000000000e+02,4.420000000000000000e+02
1.190000000000000000e+02,4.610000000000000000e+02
2.180000000000000000e+02,2.290000000000000000e+02
5.800000000000000000e+01,3.520000000000000000e+02
2.300000000000000000e+02,2.600000000000000000e+02
1.950000000000000000e+02,2.720000000000000000e+02
2.950000000000000000e+02,2.570000000000000000e+02
3.310000000000000000e+02,3.000000000000000000e+02
1.670000000000000000e+02,3.860000000000000000e+02
2.430000000000000000e+02,4.000000000000000000e+02
3.260000000000000000e+02,2.440000000000000000e+02
2.740000000000000000e+02,2.680000000000000000e+02
2.030000000000000000e+02,4.060000000000000000e+02
2.180000000000000000e+02,3.420000000000000000e+02
3.340000000000000000e+02,3.100000000000000000e+02
8.200000000000000000e+01,2.340000000000000000e+02
1.500000000000000000e+02,3.940000000000000000e+02
9.000000000000000000e+01,4.440000000000000000e+02
1.990000000000000000e+02,3.780000000000000000e+02
2.300000000000000000e+02,4.020000000000000000e+02
1.220000000000000000e+02,2.120000000000000000e+02
5.400000000000000000e+01,2.740000000000000000e+02
1.340000000000000000e+02,2.420000000000000000e+02
1.580000000000000000e+02,3.820000000000000000e+02
3.300000000000000000e+02,3.680000000000000000e+02
2.260000000000000000e+02,3.780000000000000000e+02
2.020000000000000000e+02,3.900000000000000000e+02
1.950000000000000000e+02,2.520000000000000000e+02
3.220000000000000000e+02,4.100000000000000000e+02
2.430000000000000000e+02,2.420000000000000000e+02
2.500000000000000000e+02,2.680000000000000000e+02
1.780000000000000000e+02,3.760000000000000000e+02
