1.470000000000000000e+02,2.180000000000000000e+02
1.920000000000000000e+02,4.880000000000000000e+02
2.230000000000000000e+02,3.320000000000000000e+02
2.720000000000000000e+02,2.200000000000000000e+02
1.900000000000000000e+02,3.360000000000000000e+02
2.370000000000000000e+02,3.910000000000000000e+02
2.690000000000000000e+02,2.480000000000000000e+02
7.300000000000000000e+01,4.040000000000000000e+02
2.040000000000000000e+02,3.200000000000000000e+02
1.190000000000000000e+02,2.490000000000000000e+02
5.100000000000000000e+01,3.010000000000000000e+02
2.060000000000000000e+02,3.430000000000000000e+02
2.930000000000000000e+02,4.540000000000000000e+02
1.680000000000000000e+02,2.230000000000000000e+02
1.210000000000000000e+02,2.680000000000000000e+02
1.450000000000000000e+02,2.660000000000000000e+02
1.820000000000000000e+02,3.940000000000000000e+02
2.430000000000000000e+02,4.820000000000000000e+02
1.870000000000000000e+02,4.070000000000000000e+02
2.360000000000000000e+02,2.240000000000000000e+02
2.160000000000000000e+02,3.830000000000000000e+02
2.950000000000000000e+02,2.200000000000000000e+02
1.740000000000000000e+02,3.390000000000000000e+02
2.540000000000000000e+02,3.940000000000000000e+02
1.610000000000000000e+02,2.590000000000000000e+02
1.660000000000000000e+02,4.020000000000000000e+02
3.090000000000000000e+02,2.360000000000000000e+02
2.030000000000000000e+02,2.970000000000000000e+02
6.300000000000000000e+01,3.750000000000000000e+02
1.010000000000000000e+02,2.260000000000000000e+02
2.450000000000000000e+02,3.910000000000000000e+02
1.390000000000000000e+02,4.740000000000000000e+02
1.000000000000000000e+02,2.640000000000000000e+02
3.160000000000000000e+02,4.240000000000000000e+02
1.090000000000000000e+02,4.590000000000000000e+02
2.220000000000000000e+02,2.340000000000000000e+02
5.700000000000000000e+01,3.450000000000000000e+02
2.330000000000000000e+02,2.590000000000000000e+02
2.010000000000000000e+02,2.770000000000000000e+02
2.880000000000000000e+02,2.600000000000000000e+02
3.350000000000000000e+02,3.040000000000000000e+02
1.750000000000000000e+02,3.980000000000000000e+02
2.360000000000000000e+02,4.000000000000000000e+02
3.260000000000000000e+02,2.590000000000000000e+02
2.700000000000000000e+02,2.660000000000000000e+02
2.090000000000000000e+02,4.020000000000000000e+02
2.170000000000000000e+02,3.330000000000000000e+02
3.280000000000000000e+02,3.160000000000000000e+02
8.400000000000000000e+01,2.360000000000000000e+02
1.530000000000000000e+02,3.990000000000000000e+02
8.500000000000000000e+01,4.330000000000000000e+02
2.060000000000000000e+02,3.850000000000000000e+02
2.300000000000000000e+02,4.030000000000000000e+02
1.310000000000000000e+02,2.180000000000000000e+02
5.900000000000000000e+01,2.670000000000000000e+02
1.430000000000000000e+02,2.470000000000000000e+02
1.710000000000000000e+02,3.870000000000000000e+02
3.290000000000000000e+02,3.710000000000000000e+02
2.260000000000000000e+02,3.920000000000000000e+02
2.080000000000000000e+02,3.910000000000000000e+02
1.980000000000000000e+02,2.530000000000000000e+02
3.230000000000000000e+02,3.920000000000000000e+02
2.490000000000000000e+02,2.470000000000000000e+02
2.490000000000000000e+02,2.650000000000000000e+02
1.880000000000000000e+02,3.830000000000000000e+02
