1.430000000000000000e+02,2.160000000000000000e+02
2.070000000000000000e+02,4.820000000000000000e+02
2.270000000000000000e+02,3.340000000000000000e+02
2.520000000000000000e+02,2.160000000000000000e+02
1.850000000000000000e+02,3.390000000000000000e+02
2.390000000000000000e+02,3.890000000000000000e+02
2.700000000000000000e+02,2.450000000000000000e+02
7.700000000000000000e+01,4.100000000000000000e+02
2.030000000000000000e+02,3.090000000000000000e+02
1.240000000000000000e+02,2.480000000000000000e+02
4.900000000000000000e+01,2.910000000000000000e+02
2.040000000000000000e+02,3.490000000000000000e+02
2.870000000000000000e+02,4.420000000000000000e+02
1.680000000000000000e+02,2.320000000000000000e+02
1.190000000000000000e+02,2.690000000000000000e+02
1.320000000000000000e+02,2.740000000000000000e+02
1.820000000000000000e+02,3.890000000000000000e+02
2.700000000000000000e+02,4.610000000000000000e+02
1.750000000000000000e+02,4.100000000000000000e+02
2.430000000000000000e+02,2.210000000000000000e+02
2.190000000000000000e+02,3.770000000000000000e+02
2.930000000000000000e+02,2.150000000000000000e+02
1.740000000000000000e+02,3.270000000000000000e+02
2.590000000000000000e+02,3.850000000000000000e+02
1.590000000000000000e+02,2.570000000000000000e+02
1.690000000000000000e+02,4.110000000000000000e+02
3.080000000000000000e+02,2.290000000000000000e+02
2.000000000000000000e+02,2.950000000000000000e+02
7.100000000000000000e+01,3.760000000000000000e+02
1.030000000000000000e+02,2.170000000000000000e+02
2.280000000000000000e+02,3.780000000000000000e+02
1.500000000000000000e+02,4.650000000000000000e+02
1.060000000000000000e+02,2.580000000000000000e+02
2.970000000000000000e+02,4.390000000000000000e+02
1.280000000000000000e+02,4.590000000000000000e+02
2.360000000000000000e+02,2.250000000000000000e+02
6.300000000000000000e+01,3.560000000000000000e+02
2.390000000000000000e+02,2.560000000000000000e+02
1.990000000000000000e+02,2.760000000000000000e+02
2.870000000000000000e+02,2.600000000000000000e+02
3.320000000000000000e+02,2.770000000000000000e+02
1.630000000000000000e+02,3.890000000000000000e+02
2.430000000000000000e+02,4.010000000000000000e+02
3.250000000000000000e+02,2.540000000000000000e+02
2.790000000000000000e+02,2.660000000000000000e+02
2.090000000000000000e+02,4.030000000000000000e+02
2.170000000000000000e+02,3.430000000000000000e+02
3.320000000000000000e+02,3.140000000000000000e+02
8.600000000000000000e+01,2.290000000000000000e+02
1.500000000000000000e+02,3.930000000000000000e+02
9.700000000000000000e+01,4.330000000000000000e+02
2.050000000000000000e+02,3.800000000000000000e+02
2.300000000000000000e+02,4.080000000000000000e+02
1.270000000000000000e+02,2.160000000000000000e+02
5.500000000000000000e+01,2.660000000000000000e+02
1.370000000000000000e+02,2.390000000000000000e+02
1.590000000000000000e+02,3.800000000000000000e+02
3.270000000000000000e+02,3.620000000000000000e+02
2.230000000000000000e+02,3.790000000000000000e+02
2.070000000000000000e+02,3.870000000000000000e+02
1.990000000000000000e+02,2.740000000000000000e+02
3.190000000000000000e+02,4.100000000000000000e+02
2.450000000000000000e+02,2.420000000000000000e+02
2.610000000000000000e+02,2.670000000000000000e+02
1.720000000000000000e+02,3.800000000000000000e+02
